time	V(vquantised)
1.023115535998514e-004	2.090000e+002
1.027165535998512e-004	2.092500e+002
1.027315535998512e-004	2.095842e+002
1.027465535998512e-004	2.098428e+002
1.027615535998512e-004	2.100256e+002
1.027765535998512e-004	2.101327e+002
1.027915535998512e-004	2.101642e+002
1.028065535998512e-004	2.101199e+002
1.028215535998512e-004	2.100000e+002
1.042015535998504e-004	2.102500e+002
1.042165535998504e-004	2.105842e+002
1.042315535998504e-004	2.108428e+002
1.042465535998504e-004	2.110256e+002
1.042615535998504e-004	2.111327e+002
1.042765535998504e-004	2.111642e+002
1.042915535998504e-004	2.111199e+002
1.043065535998504e-004	2.110000e+002
1.057865535998496e-004	2.112500e+002
1.058022678855639e-004	2.115844e+002
1.058179821712782e-004	2.118431e+002
1.058336964569925e-004	2.120260e+002
1.058494107427067e-004	2.121332e+002
1.058651250284210e-004	2.121646e+002
1.058808393141353e-004	2.121202e+002
1.058965535998496e-004	2.120000e+002
1.074315535998488e-004	2.120000e+002
1.074558393141345e-004	2.122359e+002
1.074801250284202e-004	2.124408e+002
1.075044107427059e-004	2.126147e+002
1.075286964569916e-004	2.127576e+002
1.075529821712773e-004	2.128694e+002
1.075772678855630e-004	2.129502e+002
1.076015535998487e-004	2.130000e+002
1.093615535998478e-004	2.132500e+002
1.093772678855621e-004	2.135844e+002
1.093929821712763e-004	2.138431e+002
1.094086964569906e-004	2.140260e+002
1.094244107427049e-004	2.141332e+002
1.094401250284192e-004	2.141646e+002
1.094558393141334e-004	2.141202e+002
1.094715535998477e-004	2.140000e+002
1.114265535998467e-004	2.142500e+002
1.114429821712753e-004	2.145846e+002
1.114594107427038e-004	2.148435e+002
1.114758393141324e-004	2.150264e+002
1.114922678855610e-004	2.151336e+002
1.115086964569895e-004	2.151649e+002
1.115251250284181e-004	2.151204e+002
1.115415535998466e-004	2.150000e+002
1.125515535998461e-004	2.150000e+002
1.137615535998455e-004	2.152500e+002
1.137779821712740e-004	2.155846e+002
1.137944107427026e-004	2.158435e+002
1.138108393141312e-004	2.160264e+002
1.138272678855597e-004	2.161336e+002
1.138436964569883e-004	2.161649e+002
1.138601250284169e-004	2.161204e+002
1.138765535998454e-004	2.160000e+002
1.164815535998441e-004	2.162500e+002
1.164979821712726e-004	2.165846e+002
1.165144107427012e-004	2.168435e+002
1.165308393141298e-004	2.170264e+002
1.165472678855583e-004	2.171336e+002
1.165636964569869e-004	2.171649e+002
1.165801250284155e-004	2.171204e+002
1.165965535998440e-004	2.170000e+002
1.176715535998435e-004	2.170000e+002
1.197665535998424e-004	2.172500e+002
1.197829821712709e-004	2.175846e+002
1.197994107426995e-004	2.178435e+002
1.198158393141281e-004	2.180264e+002
1.198322678855566e-004	2.181336e+002
1.198486964569852e-004	2.181649e+002
1.198651250284138e-004	2.181204e+002
1.198815535998423e-004	2.180000e+002
1.227915535998408e-004	2.180000e+002
1.239165535998402e-004	2.182500e+002
1.239336964569831e-004	2.185848e+002
1.239508393141259e-004	2.188437e+002
1.239679821712688e-004	2.190268e+002
1.239851250284116e-004	2.191339e+002
1.240022678855545e-004	2.191652e+002
1.240194107426973e-004	2.191205e+002
1.240365535998402e-004	2.190000e+002
1.279115535998382e-004	2.190000e+002
1.292215535998375e-004	2.192500e+002
1.292386964569804e-004	2.195848e+002
1.292558393141232e-004	2.198437e+002
1.292729821712661e-004	2.200268e+002
1.292901250284089e-004	2.201339e+002
1.293072678855517e-004	2.201652e+002
1.293244107426946e-004	2.201205e+002
1.293415535998374e-004	2.200000e+002
1.330315535998355e-004	2.200000e+002
1.351015535998345e-004	2.202500e+002
1.351186964569773e-004	2.205848e+002
1.351358393141201e-004	2.208437e+002
1.351529821712630e-004	2.210268e+002
1.351701250284058e-004	2.211339e+002
1.351872678855487e-004	2.211652e+002
1.352044107426915e-004	2.211205e+002
1.352215535998344e-004	2.210000e+002
1.381515535998329e-004	2.210000e+002
1.401715535998318e-004	2.212500e+002
1.401894107426890e-004	2.215850e+002
1.402072678855461e-004	2.218440e+002
1.402251250284032e-004	2.220271e+002
1.402429821712604e-004	2.221342e+002
1.402608393141175e-004	2.221654e+002
1.402786964569746e-004	2.221207e+002
1.402965535998318e-004	2.220000e+002
1.432715535998302e-004	2.220000e+002
1.441765535998298e-004	2.222500e+002
1.441944107426869e-004	2.225850e+002
1.442122678855440e-004	2.228440e+002
1.442301250284012e-004	2.230271e+002
1.442479821712583e-004	2.231342e+002
1.442658393141154e-004	2.231654e+002
1.442836964569726e-004	2.231207e+002
1.443015535998297e-004	2.230000e+002
