time	V(vquantised)
1.199273929140324e-004	2.181649e+002
1.199602500568895e-004	2.181204e+002
1.199931071997466e-004	2.180000e+002
1.227031071997453e-004	2.180000e+002
1.239131071997446e-004	2.182500e+002
1.239473929140303e-004	2.185848e+002
1.239816786283160e-004	2.188437e+002
1.240159643426017e-004	2.190268e+002
1.240502500568874e-004	2.191339e+002
1.240845357711731e-004	2.191652e+002
1.241188214854588e-004	2.191205e+002
1.241531071997445e-004	2.190000e+002
1.292131071997419e-004	2.192500e+002
1.292473929140276e-004	2.195848e+002
1.292816786283133e-004	2.198437e+002
1.293159643425990e-004	2.200268e+002
1.293502500568847e-004	2.201339e+002
1.293845357711704e-004	2.201652e+002
1.294188214854561e-004	2.201205e+002
1.294531071997418e-004	2.200000e+002
1.329431071997400e-004	2.200000e+002
1.350931071997388e-004	2.202500e+002
1.351273929140245e-004	2.205848e+002
1.351616786283102e-004	2.208437e+002
1.351959643425959e-004	2.210268e+002
1.352302500568816e-004	2.211339e+002
1.352645357711673e-004	2.211652e+002
1.352988214854530e-004	2.211205e+002
1.353331071997387e-004	2.210000e+002
1.401731071997362e-004	2.212500e+002
1.402088214854505e-004	2.215850e+002
1.402445357711648e-004	2.218440e+002
1.402802500568790e-004	2.220271e+002
1.403159643425933e-004	2.221342e+002
1.403516786283075e-004	2.221654e+002
1.403873929140218e-004	2.221207e+002
1.404231071997361e-004	2.220000e+002
1.431831071997347e-004	2.220000e+002
1.441731071997341e-004	2.222500e+002
1.442088214854484e-004	2.225850e+002
1.442445357711627e-004	2.228440e+002
1.442802500568770e-004	2.230271e+002
1.443159643425912e-004	2.231342e+002
1.443516786283055e-004	2.231654e+002
1.443873929140197e-004	2.231207e+002
1.444231071997340e-004	2.230000e+002
1.474231071997325e-004	2.232500e+002
1.474588214854467e-004	2.235850e+002
1.474945357711610e-004	2.238440e+002
1.475302500568753e-004	2.240271e+002
1.475659643425895e-004	2.241342e+002
1.476016786283038e-004	2.241654e+002
1.476373929140181e-004	2.241207e+002
1.476731071997323e-004	2.240000e+002
1.501731071997310e-004	2.242500e+002
1.502102500568739e-004	2.245851e+002
1.502473929140167e-004	2.248442e+002
1.502845357711596e-004	2.250273e+002
1.503216786283024e-004	2.251345e+002
1.503588214854452e-004	2.251656e+002
1.503959643425880e-004	2.251208e+002
1.504331071997309e-004	2.250000e+002
1.525831071997298e-004	2.252500e+002
1.526202500568726e-004	2.255851e+002
1.526573929140155e-004	2.258442e+002
1.526945357711583e-004	2.260273e+002
1.527316786283011e-004	2.261345e+002
1.527688214854440e-004	2.261656e+002
1.528059643425868e-004	2.261208e+002
1.528431071997296e-004	2.260000e+002
1.534231071997293e-004	2.260000e+002
1.547531071997287e-004	2.262500e+002
1.547916786283001e-004	2.265852e+002
1.548302500568715e-004	2.268444e+002
1.548688214854429e-004	2.270276e+002
1.549073929140143e-004	2.271347e+002
1.549459643425857e-004	2.271658e+002
1.549845357711571e-004	2.271209e+002
1.550231071997285e-004	2.270000e+002
1.567431071997276e-004	2.272500e+002
1.567816786282990e-004	2.275852e+002
1.568202500568705e-004	2.278444e+002
1.568588214854419e-004	2.280276e+002
1.568973929140133e-004	2.281347e+002
1.569359643425847e-004	2.281658e+002
1.569745357711561e-004	2.281209e+002
1.570131071997275e-004	2.280000e+002
1.585831071997267e-004	2.282500e+002
1.586216786282981e-004	2.285852e+002
1.586602500568695e-004	2.288444e+002
1.586988214854409e-004	2.290276e+002
1.587373929140123e-004	2.291347e+002
1.587759643425837e-004	2.291658e+002
1.588145357711551e-004	2.291209e+002
1.588531071997265e-004	2.290000e+002
1.603231071997258e-004	2.292500e+002
1.603631071997258e-004	2.295853e+002
1.604031071997257e-004	2.298446e+002
1.604431071997257e-004	2.300278e+002
1.604831071997257e-004	2.301349e+002
1.605231071997257e-004	2.301660e+002
1.605631071997257e-004	2.301210e+002
1.606031071997256e-004	2.300000e+002
1.619731071997249e-004	2.302500e+002
1.620131071997249e-004	2.305853e+002
1.620531071997249e-004	2.308446e+002
1.620931071997249e-004	2.310278e+002
1.621331071997248e-004	2.311349e+002
1.621731071997248e-004	2.311660e+002
1.622131071997248e-004	2.311210e+002
1.622531071997248e-004	2.310000e+002
1.635531071997241e-004	2.312500e+002
1.635673929140098e-004	2.315762e+002
1.635816786282955e-004	2.318294e+002
1.635959643425812e-004	2.320095e+002
1.636102500568669e-004	2.321167e+002
1.636245357711526e-004	2.321508e+002
1.636388214854383e-004	2.321119e+002
1.636531071997241e-004	2.320000e+002
1.636631071997240e-004	2.320000e+002
1.650831071997233e-004	2.322500e+002
1.651245357711519e-004	2.325854e+002
1.651659643425804e-004	2.328447e+002
1.652073929140090e-004	2.330280e+002
1.652488214854375e-004	2.331351e+002
1.652902500568661e-004	2.331662e+002
1.653316786282946e-004	2.331211e+002
1.653731071997232e-004	2.330000e+002
1.665631071997225e-004	2.332500e+002
1.666059643425797e-004	2.335855e+002
1.666488214854368e-004	2.338449e+002
1.666916786282939e-004	2.340281e+002
1.667345357711510e-004	2.341353e+002
1.667773929140081e-004	2.341663e+002
1.668202500568653e-004	2.341212e+002
1.668631071997224e-004	2.340000e+002
1.680031071997218e-004	2.342500e+002
